8/23/2020 , 0.20991487265438288 , 1.0 , 0.20991487265438288
8/30/2020 , 0.19676763070762807 , 1.0 , 0.19676763070762807
9/6/2020 , 0.18842174428531291 , 0.9999999999999768 , 0.18842174428530853
9/13/2020 , 0.18364144111722178 , 1.0 , 0.18364144111722178
9/20/2020 , 0.1810116019328046 , 0.9440727840404001 , 0.1708881269803155
9/27/2020 , 0.1797814557559234 , 0.9151088828718302 , 0.16451960713787445
10/4/2020 , 0.17964562617502491 , 0.8241169839743638 , 0.14804901162754755
10/11/2020 , 0.1804571202365231 , 0.8293240412968118 , 0.149657428235338
10/18/2020 , 0.18006277157597894 , 0.9264040431064335 , 0.1668108796009371
10/25/2020 , 0.17536646943086043 , 0.979649113294907 , 0.17179760627960083
11/1/2020 , 0.16943732976919157 , 1.0 , 0.16943732976919157
11/8/2020 , 0.16203111678975782 , 1.0 , 0.16203111678975782
11/15/2020 , 0.15418994179863674 , 1.0 , 0.15418994179863674
11/22/2020 , 0.14456637621622329 , 1.0 , 0.14456637621622329
11/29/2020 , 0.14608690682622558 , 0.9786998946804366 , 0.14297524032501774
12/6/2020 , 0.15289907643384001 , 0.8631368916986478 , 0.13197283357669864
12/13/2020 , 0.15528129467384552 , 0.8153991474739831 , 0.12661623529571
12/20/2020 , 0.16330122729033772 , 0.6274276619785987 , 0.10245970723701232
12/27/2020 , 0.1713512153314562 , 0.4430572428901948 , 0.07591839703063906
1/3/2021 , 0.17310436897163997 , 0.4175946448640899 , 0.07228745748513438
1/10/2021 , 0.17660666872140332 , 0.376593984331216 , 0.06650900903325642
1/17/2021 , 0.17800814591096165 , 0.39828718941015856 , 0.07089836412699033
1/24/2021 , 0.17947651933677852 , 0.4180475308227379 , 0.07502971574939964
1/31/2021 , 0.1812834938108083 , 0.4517449642661617 , 0.08189390543360854
2/7/2021 , 0.1837453539378524 , 0.5245585471676235 , 0.09638519591044063
2/14/2021 , 0.18704824998099148 , 0.657484336731551 , 0.12298129457554954
2/21/2021 , 0.18991634348272352 , 0.7357739975196586 , 0.13973550723860004
2/28/2021 , 0.19401984600521308 , 0.7328931527025437 , 0.14219581662562264
3/7/2021 , 0.20022033062117892 , 0.8086277102264092 , 0.16190370749097852
3/14/2021 , 0.20744239859586605 , 0.8298718297333992 , 0.17215060288703649
3/21/2021 , 0.21556888213640332 , 0.8576296533220998 , 0.18487826565367618
3/28/2021 , 0.22215171801893038 , 0.8804941577385368 , 0.19560328984724704
4/4/2021 , 0.2328161778691842 , 0.8349054181376253 , 0.194379488333075
4/11/2021 , 0.2512486418618114 , 0.8611005867814422 , 0.2163503529352462
4/18/2021 , 0.27590414560260756 , 0.8436321003523682 , 0.23276159385065345
4/25/2021 , 0.3154337076578407 , 0.8507675509205564 , 0.2683607629418519
5/2/2021 , 0.3423202570138313 , 0.9883539846962887 , 0.3383335900618778
5/9/2021 , 0.325829409087784 , 1.0 , 0.325829409087784
5/16/2021 , 0.28433767493114226 , 0.9999999999999843 , 0.2843376749311378
5/23/2021 , 0.24838452370976194 , 1.0 , 0.24838452370976194
5/30/2021 , 0.21148907742661185 , 1.0 , 0.21148907742661185
6/6/2021 , 0.190061600221572 , 1.0 , 0.190061600221572
6/13/2021 , 0.18193323008802012 , 0.9999999999999997 , 0.18193323008802006
6/20/2021 , 0.1769725334051159 , 1.0 , 0.1769725334051159
6/27/2021 , 0.17117029816321083 , 0.8936207761469018 , 0.15296133469790507
7/4/2021 , 0.1708152520185137 , 1.0 , 0.1708152520185137
7/11/2021 , 0.17067082562327007 , 0.7676867833289874 , 0.13102173713083073
7/18/2021 , 0.1713880443909591 , 1.0 , 0.1713880443909591
7/25/2021 , 0.16166931845240318 , 0.9336514959139378 , 0.150942801016473
8/1/2021 , 0.1357477734019648 , 0.6838503562352726 , 0.09283116319907869
8/8/2021 , 0.10927110736104785 , 0.5535498402080241 , 0.06048700401906189
8/15/2021 , 0.10155348775250439 , 0.39743758336632207 , 0.04036117275477673
8/22/2021 , 0.08869922732433314 , 0.5590685495387158 , 0.04958894836541975
8/29/2021 , 0.09413471674184065 , 0.435599276188794 , 0.04100501447698294
9/5/2021 , 0.1094995316229281 , 0.2364547430224233 , 0.02589168361097518
9/12/2021 , 0.10630501492006905 , 0.2615103441436409 , 0.027799861035942137
9/19/2021 , 0.1057686246525241 , 0.2688107511800349 , 0.02843174344412416
9/26/2021 , 0.11231234403483667 , 0.21356191242939554 , 0.023985638981507934
10/3/2021 , 0.11193483066307718 , 0.21633012427001624 , 0.02421487582748671
10/10/2021 , 0.11336618347594872 , 0.20792466012983885 , 0.02357162516945359
10/17/2021 , 0.11194272362718531 , 0.22907015527621766 , 0.02564273708332206
10/24/2021 , 0.11176967713157776 , 0.26506176035797574 , 0.029625867375138587
10/31/2021 , 0.11104929664427061 , 0.3543713248533213 , 0.03935268637585966
11/7/2021 , 0.11204754028181549 , 0.5222493290714023 , 0.058516752736279064
11/14/2021 , 0.11400076546627164 , 0.6901517690753021 , 0.07867782996248597
11/21/2021 , 0.1159203784978458 , 0.7808058279943346 , 0.09051130711442715
11/28/2021 , 0.11579267641845026 , 0.8187495687393341 , 0.09480520388077941
12/5/2021 , 0.11600678198121771 , 0.8404536806725287 , 0.09749832689909001
12/12/2021 , 0.11412282531250709 , 0.9707995559609115 , 0.11079038813838656
12/19/2021 , 0.11086841600503496 , 1.0 , 0.11086841600503496
12/26/2021 , 0.10924420213525483 , 1.0 , 0.10924420213525483
1/2/2022 , 0.1006159927219184 , 0.8688362159938627 , 0.08741881838497761
